Number,Name,Date,Hour,RecordType,Hurclass,Lat,Lo,Maxwind,Minpress,
AL041915,UNNAMED,19150906,600,  , TD,41.1,84.7,25,-999,
AL041915,UNNAMED,19150906,1200,  , TD,42.4,84.9,25,-999,
AL041915,UNNAMED,19150906,1800,  , TD,43.5,85.2,20,-999,
AL051915,UNNAMED,19150919,1200,  , TD,25.5,63.5,30,-999,
AL051915,UNNAMED,19150919,1800,  , TD,26.7,63.4,30,-999,
AL051915,UNNAMED,19150920,0,  , TS,27.9,63.3,35,-999,
AL051915,UNNAMED,19150920,600,  , TS,29.2,63,35,-999,
AL051915,UNNAMED,19150920,1200,  , TS,30.5,62.5,40,-999,
AL051915,UNNAMED,19150920,1800,  , TS,31.9,61.5,40,-999,
AL051915,UNNAMED,19150921,0,  , TS,33.4,59.5,45,-999,
AL051915,UNNAMED,19150921,600,  , TS,34.8,56,45,-999,
AL051915,UNNAMED,19150921,1200,  , TS,36,53,45,-999,
AL051915,UNNAMED,19150921,1800,  , TS,37,51,45,-999,
AL051915,UNNAMED,19150922,0,  , TS,37.3,49.5,45,-999,
AL051915,UNNAMED,19150922,600,  , TS,37.4,48.5,50,-999,
AL051915,UNNAMED,19150922,1200,  , TS,37.5,48,50,-999,
AL051915,UNNAMED,19150922,1800,  , TS,37.6,47.5,50,-999,
AL051915,UNNAMED,19150923,0,  , EX,37.7,46.8,40,-999,
AL051915,UNNAMED,19150923,600,  , EX,37.8,46,35,-999,
AL061915,UNNAMED,19150921,1200,  , TS,12.3,61,35,-999,
AL061915,UNNAMED,19150921,1800,  , TS,12.8,61.5,40,-999,
AL061915,UNNAMED,19150922,0,  , TS,13.2,62.1,45,-999,
AL061915,UNNAMED,19150922,600,  , TS,13.5,62.8,50,-999,
AL061915,UNNAMED,19150922,1200,  , TS,13.8,63.6,55,-999,
AL061915,UNNAMED,19150922,1800,  , TS,14,64.6,60,-999,
AL061915,UNNAMED,19150923,0,  , HU,14.1,65.8,65,-999,
AL061915,UNNAMED,19150923,600,  , HU,14.2,66.9,70,-999,
AL061915,UNNAMED,19150923,1200,  , HU,14.3,68,75,-999,
AL061915,UNNAMED,19150923,1800,  , HU,14.3,69,75,-999,
AL061915,UNNAMED,19150924,0,  , HU,14.4,70,80,-999,
AL061915,UNNAMED,19150924,600,  , HU,14.5,71,85,-999,
AL061915,UNNAMED,19150924,1200,  , HU,14.5,72,95,-999,
AL061915,UNNAMED,19150924,1800,  , HU,14.6,73.1,105,-999,
AL061915,UNNAMED,19150925,0,  , HU,14.8,74.2,115,-999,
AL061915,UNNAMED,19150925,600,  , HU,15,75.3,120,-999,
AL061915,UNNAMED,19150925,1200,  , HU,15.3,76.5,125,-999,
AL061915,UNNAMED,19150925,1800,  , HU,15.6,77.7,125,931,
AL061915,UNNAMED,19150926,0,  , HU,15.9,78.8,125,-999,
AL061915,UNNAMED,19150926,600,  , HU,16.2,79.9,125,-999,
AL061915,UNNAMED,19150926,1200,  , HU,16.6,81,125,-999,
AL061915,UNNAMED,19150926,1800,  , HU,17.3,81.9,125,-999,
AL061915,UNNAMED,19150927,0,  , HU,18.4,82.8,125,-999,
AL061915,UNNAMED,19150927,600,  , HU,19.6,83.7,125,-999,
AL061915,UNNAMED,19150927,1200,  , HU,20.7,84.6,125,-999,
AL061915,UNNAMED,19150927,1800,  , HU,21.5,85.3,125,-999,
AL061915,UNNAMED,19150928,0,  , HU,22.3,85.9,125,-999,
AL061915,UNNAMED,19150928,600,  , HU,23.1,86.6,125,-999,
AL061915,UNNAMED,19150928,1200,  , HU,23.8,87.2,125,-999,
AL061915,UNNAMED,19150928,1800,  , HU,24.7,87.8,125,-999,
AL061915,UNNAMED,19150929,0,  , HU,25.7,88.5,120,-999,
AL061915,UNNAMED,19150929,600,  , HU,26.8,89.2,120,935,
AL061915,UNNAMED,19150929,1200,  , HU,27.9,89.8,115,-999,
AL061915,UNNAMED,19150929,1800, L, HU,29,90.3,110,944,
AL061915,UNNAMED,19150930,0,  , HU,30.1,90.2,70,949,
AL061915,UNNAMED,19150930,600,  , TS,31.2,90,60,-999,
AL061915,UNNAMED,19150930,1200,  , EX,32.3,89.3,50,-999,
AL061915,UNNAMED,19150930,1800,  , EX,33.6,88.4,40,-999,
AL061915,UNNAMED,19151001,0,  , EX,35,86.8,35,-999,
AL061915,UNNAMED,19151001,600,  , EX,36.5,84.8,35,-999,
AL061915,UNNAMED,19151001,1200,  , EX,38.2,82.4,35,-999,
AL061915,UNNAMED,19151001,1800,  , EX,40.2,79.8,35,-999,
AL011916,UNNAMED,19160513,1200,  , TD,21,80,25,-999,
AL011916,UNNAMED,19160513,1800,  , TD,22.4,80.4,30,-999,
AL011916,UNNAMED,19160514,0,  , TD,23.8,80.7,30,-999,
AL011916,UNNAMED,19160514,600, L, TS,25.1,81,35,1006,
AL011916,UNNAMED,19160514,1200,  , TS,26.2,81.3,40,-999,
AL011916,UNNAMED,19160514,1800,  , TS,27.2,81.6,40,1004,
AL011916,UNNAMED,19160515,0,  , TS,27.8,81.9,40,-999,
AL011916,UNNAMED,19160515,600,  , TS,28.3,82.1,35,-999,
AL011916,UNNAMED,19160515,1200,  , TS,29,82.2,35,-999,
AL011916,UNNAMED,19160515,1800,  , TS,29.9,81.9,35,-999,
AL011916,UNNAMED,19160516,0,  , TS,31,81.4,35,-999,
AL011916,UNNAMED,19160516,600,  , TS,32.2,80.6,35,-999,
AL011916,UNNAMED,19160516,1200,  , TS,33.5,79.5,35,-999,
AL011916,UNNAMED,19160516,1800,  , TS,35.2,78.1,35,-999,
AL011916,UNNAMED,19160517,0,  , EX,37.1,76.4,40,-999,
AL011916,UNNAMED,19160517,600,  , EX,39,74.5,45,-999,
AL011916,UNNAMED,19160517,1200,  , EX,41,72.5,50,990,
AL011916,UNNAMED,19160517,1800,  , EX,43,71,50,-999,
AL011916,UNNAMED,19160518,0,  , EX,45,70.5,40,-999,
AL021916,UNNAMED,19160628,1200,  , TD,12.5,79.5,25,-999,
AL021916,UNNAMED,19160628,1800,  , TD,12.5,79.8,25,-999,
AL021916,UNNAMED,19160629,0,  , TD,12.5,80.1,25,-999,
AL021916,UNNAMED,19160629,600,  , TD,12.5,80.5,25,-999,
AL021916,UNNAMED,19160629,1200,  , TD,12.7,80.9,25,-999,
AL021916,UNNAMED,19160629,1800,  , TD,13,81.3,25,-999,
AL021916,UNNAMED,19160630,0,  , TD,13.5,81.7,30,-999,
AL021916,UNNAMED,19160630,600,  , TD,14,82.1,30,-999,
AL021916,UNNAMED,19160630,1200,  , TD,14.5,82.5,30,-999,
AL021916,UNNAMED,19160630,1800,  , TD,15,82.8,30,-999,
AL021916,UNNAMED,19160701,0,  , TD,15.5,83,30,-999,
AL021916,UNNAMED,19160701,600,  , TD,16,83.1,30,-999,
AL021916,UNNAMED,19160701,1200,  , TD,16.5,83.3,30,-999,
AL021916,UNNAMED,19160701,1800,  , TD,16.9,83.7,30,-999,
AL021916,UNNAMED,19160702,0,  , TS,17.2,84.1,35,-999,
AL021916,UNNAMED,19160702,600,  , TS,17.6,84.6,35,-999,
AL021916,UNNAMED,19160702,1200,  , TS,18,85,40,-999,
AL021916,UNNAMED,19160702,1800,  , TS,18.5,85.2,45,-999,
AL021916,UNNAMED,19160703,0,  , TS,18.9,85.3,50,-999,
AL021916,UNNAMED,19160703,600,  , TS,19.4,85.5,55,-999,
AL021916,UNNAMED,19160703,1200,  , TS,20,85.7,60,-999,
AL021916,UNNAMED,19160703,1800,  , HU,20.7,86,65,-999,
AL021916,UNNAMED,19160704,0,  , HU,21.5,86.4,70,-999,
AL021916,UNNAMED,19160704,600,  , HU,22.4,86.7,75,-999,
AL021916,UNNAMED,19160704,1200,  , HU,23.5,87,80,-999,
AL021916,UNNAMED,19160704,1800,  , HU,24.8,87.2,85,-999,
AL021916,UNNAMED,19160705,0,  , HU,26.3,87.3,90,-999,
AL021916,UNNAMED,19160705,600,  , HU,27.6,87.5,95,-999,
AL021916,UNNAMED,19160705,1200,  , HU,28.8,87.7,100,-999,
AL021916,UNNAMED,19160705,1800,  , HU,29.9,88,105,950,
AL021916,UNNAMED,19160705,2100, L, HU,30.4,88.4,105,950,
AL021916,UNNAMED,19160706,0,  , HU,30.8,88.6,80,-999,
AL021916,UNNAMED,19160706,600,  , TS,31.7,89.4,55,-999,
AL021916,UNNAMED,19160706,1200,  , TS,32.4,90,45,994,
AL021916,UNNAMED,19160706,1800,  , TS,32.8,90.1,40,-999,
AL021916,UNNAMED,19160707,0,  , TS,33.1,90.2,40,-999,
AL021916,UNNAMED,19160707,600,  , TS,33.4,90.2,40,-999,
AL021916,UNNAMED,19160707,1200,  , TS,33.7,90.1,40,-999,
AL021916,UNNAMED,19160707,1800,  , TS,33.8,89.4,40,-999,
AL021916,UNNAMED,19160708,0,  , TS,33.7,88.5,40,-999,
AL021916,UNNAMED,19160708,600,  , TS,33.5,87.6,40,-999,
AL021916,UNNAMED,19160708,1200,  , TS,33.2,86.9,35,-999,
AL021916,UNNAMED,19160708,1800,  , TS,33.2,86.6,35,-999,
AL021916,UNNAMED,19160709,0,  , TD,33.4,86.4,30,-999,
AL021916,UNNAMED,19160709,600,  , TD,33.7,86.2,30,-999,
AL021916,UNNAMED,19160709,1200,  , TD,34,86,25,-999,
AL021916,UNNAMED,19160709,1800,  , TD,34.3,85.9,25,-999,
AL021916,UNNAMED,19160710,0,  , TD,34.6,85.8,20,-999,
AL021916,UNNAMED,19160710,600,  , TD,34.8,85.7,20,-999,
AL021916,UNNAMED,19160710,1200,  , TD,35,85.6,20,-999,
AL021916,UNNAMED,19160710,1800,  , TD,35.2,85.5,20,-999,
AL031916,UNNAMED,19160710,600,  , TD,11.5,52.1,30,-999,
AL031916,UNNAMED,19160710,1200,  , TD,11.5,53.2,30,-999,
AL031916,UNNAMED,19160710,1800,  , TD,11.6,54.4,30,-999,
AL031916,UNNAMED,19160711,0,  , TD,11.7,55.6,30,-999,
AL031916,UNNAMED,19160711,600,  , TD,11.8,56.7,30,-999,
AL031916,UNNAMED,19160711,1200,  , TD,12,57.8,30,-999,
AL031916,UNNAMED,19160711,1800,  , TD,12.4,58.8,30,-999,
AL031916,UNNAMED,19160712,0,  , TS,13,59.8,35,-999,
AL031916,UNNAMED,19160712,600,  , TS,13.7,60.8,35,-999,
AL031916,UNNAMED,19160712,1200,  , TS,14.5,61.7,35,-999,
AL031916,UNNAMED,19160712,1800,  , TS,15.4,62.7,35,-999,
AL031916,UNNAMED,19160713,0,  , TS,16.4,63.8,35,-999,
AL031916,UNNAMED,19160713,600,  , TS,17.5,65,40,-999,
AL031916,UNNAMED,19160713,1200,  , TS,18.4,66,45,-999,
AL031916,UNNAMED,19160713,1800,  , TS,19.1,66.7,45,-999,
AL031916,UNNAMED,19160714,0,  , TS,19.7,67.2,50,-999,
AL031916,UNNAMED,19160714,600,  , TS,20.3,67.6,50,-999,
AL031916,UNNAMED,19160714,1200,  , TS,20.8,68,55,-999,
AL031916,UNNAMED,19160714,1800,  , TS,21.3,68.3,60,-999,
AL031916,UNNAMED,19160715,0,  , HU,21.7,68.5,65,-999,
AL031916,UNNAMED,19160715,600,  , HU,22.1,68.6,70,-999,
AL031916,UNNAMED,19160715,1200,  , HU,22.5,68.7,75,-999,
AL031916,UNNAMED,19160715,1800,  , HU,22.9,68.8,75,-999,
AL031916,UNNAMED,19160716,0,  , HU,23.2,69,80,-999,
AL031916,UNNAMED,19160716,600,  , HU,23.5,69.2,85,-999,
AL031916,UNNAMED,19160716,1200,  , HU,23.8,69.5,90,-999,
AL031916,UNNAMED,19160716,1800,  , HU,24,70,90,-999,
AL031916,UNNAMED,19160717,0,  , HU,24.2,70.5,90,-999,
AL031916,UNNAMED,19160717,600,  , HU,24.6,71,90,-999,
AL031916,UNNAMED,19160717,1200,  , HU,25.3,71.5,90,-999,
AL031916,UNNAMED,19160717,1800,  , HU,26.1,71.9,90,-999,
AL031916,UNNAMED,19160718,0,  , HU,27,72.2,90,-999,
AL031916,UNNAMED,19160718,600,  , HU,28,72.5,85,-999,
AL031916,UNNAMED,19160718,1200,  , HU,29.1,72.8,85,-999,
AL031916,UNNAMED,19160718,1800,  , HU,30.2,73,80,-999,
AL031916,UNNAMED,19160719,0,  , HU,31.2,73.2,80,-999,
AL031916,UNNAMED,19160719,600,  , HU,32.2,73.3,75,980,
AL031916,UNNAMED,19160719,1200,  , HU,33.2,73.3,75,-999,
AL031916,UNNAMED,19160719,1800,  , HU,34.1,73.1,75,-999,
AL031916,UNNAMED,19160720,0,  , HU,34.9,72.9,75,-999,
AL031916,UNNAMED,19160720,600,  , HU,35.7,72.7,75,-999,
AL031916,UNNAMED,19160720,1200,  , HU,36.6,72.5,75,-999,
AL031916,UNNAMED,19160720,1800,  , HU,37.6,72.3,75,-999,
AL031916,UNNAMED,19160721,0,  , HU,38.8,72.1,70,-999,
AL031916,UNNAMED,19160721,600,  , HU,39.9,71.8,65,-999,
AL031916,UNNAMED,19160721,1200,  , TS,41.1,71.4,60,993,
AL031916,UNNAMED,19160721,1300, L, TS,41.4,71.2,60,993,
AL031916,UNNAMED,19160721,1800,  , TS,43,70.4,45,1001,
AL031916,UNNAMED,19160722,0,  , TS,44.7,68.4,40,-999,
AL031916,UNNAMED,19160722,600,  , TS,46.9,65.5,35,-999,
AL031916,UNNAMED,19160722,1200,  , EX,48.5,61.7,30,-999,
AL031916,UNNAMED,19160722,1800,  , EX,51,56.5,30,-999,
AL041916,UNNAMED,19160711,600,  , TS,25.9,71.2,40,-999,
AL041916,UNNAMED,19160711,1200,  , TS,26.5,72,40,-999,
AL041916,UNNAMED,19160711,1800,  , TS,27.1,72.8,45,-999,
AL041916,UNNAMED,19160712,0,  , TS,27.7,73.6,50,-999,
AL041916,UNNAMED,19160712,600,  , TS,28.2,74.4,60,-999,
AL041916,UNNAMED,19160712,1200,  , TS,28.7,75.2,60,-999,
AL041916,UNNAMED,19160712,1800,  , HU,29.2,76,70,-999,
AL041916,UNNAMED,19160713,0,  , HU,29.7,76.9,75,-999,
AL041916,UNNAMED,19160713,600,  , HU,30.2,77.7,80,-999,
AL041916,UNNAMED,19160713,1200,  , HU,30.7,78.4,90,-999,
AL041916,UNNAMED,19160713,1800,  , HU,31.3,78.9,100,-999,
AL041916,UNNAMED,19160714,0,  , HU,32,79.2,100,-999,
AL041916,UNNAMED,19160714,600,  , HU,32.6,79.4,95,960,
AL041916,UNNAMED,19160714,800, L, HU,32.9,79.5,95,960,
AL041916,UNNAMED,19160714,1200,  , HU,33.2,79.7,70,-999,
AL041916,UNNAMED,19160714,1800,  , TS,33.7,80.2,55,-999,
AL041916,UNNAMED,19160715,0,  , TS,34.2,80.9,50,-999,
AL041916,UNNAMED,19160715,600,  , TS,34.6,81.8,45,-999,
AL041916,UNNAMED,19160715,1200,  , TS,35,82.7,35,-999,
AL041916,UNNAMED,19160715,1800,  , TD,35.4,83.6,30,-999,
AL051916,UNNAMED,19160804,1200,  , TS,24,94,35,-999,
AL051916,UNNAMED,19160804,1800,  , TS,24,94.5,35,-999,
AL051916,UNNAMED,19160805,0,  , TS,24.1,95,40,-999,
AL051916,UNNAMED,19160805,600,  , TS,24.2,95.5,40,-999,
AL051916,UNNAMED,19160805,1200,  , TS,24.3,96,45,-999,
AL051916,UNNAMED,19160805,1800,  , TS,24.4,96.5,45,-999,
AL051916,UNNAMED,19160806,0,  , TS,24.6,97.1,50,-999,
AL051916,UNNAMED,19160806,600,  , TS,24.8,97.7,50,-999,
AL051916,UNNAMED,19160806,1200,  , TS,25,98.5,35,-999,
AL051916,UNNAMED,19160806,1800,  , TD,25.2,99.5,25,-999,
AL061916,UNNAMED,19160812,600,  , TS,13.4,55,35,-999,
AL061916,UNNAMED,19160812,1200,  , TS,13.5,56.4,40,-999,
AL061916,UNNAMED,19160812,1800,  , TS,13.6,57.8,40,-999,
AL061916,UNNAMED,19160813,0,  , TS,13.8,59.2,45,-999,
AL061916,UNNAMED,19160813,600,  , TS,13.9,60.6,45,-999,
AL061916,UNNAMED,19160813,1200,  , TS,14,62,50,-999,
AL061916,UNNAMED,19160813,1800,  , TS,14.1,63.6,50,-999,
AL061916,UNNAMED,19160814,0,  , TS,14.2,65.3,55,-999,
AL061916,UNNAMED,19160814,600,  , TS,14.3,66.9,60,-999,
AL061916,UNNAMED,19160814,1200,  , TS,14.5,68.5,60,-999,
AL061916,UNNAMED,19160814,1800,  , TS,14.7,70,60,-999,
AL061916,UNNAMED,19160815,0,  , HU,15,71.3,65,-999,
AL061916,UNNAMED,19160815,600,  , HU,15.4,72.6,65,-999,
AL061916,UNNAMED,19160815,1200,  , HU,16,74,70,-999,
AL061916,UNNAMED,19160815,1800,  , HU,16.8,75.6,70,-999,
AL061916,UNNAMED,19160816,0,  , HU,17.8,77.3,75,-999,
AL061916,UNNAMED,19160816,600,  , HU,18.9,79,75,-999,
AL061916,UNNAMED,19160816,1200,  , HU,19.8,80.7,80,-999,
AL061916,UNNAMED,19160816,1800,  , HU,20.5,82.4,85,-999,
AL061916,UNNAMED,19160817,0,  , HU,21,84.1,90,-999,
AL061916,UNNAMED,19160817,600,  , HU,21.5,85.8,95,-999,
AL061916,UNNAMED,19160817,1200,  , HU,22,87.6,105,-999,
AL061916,UNNAMED,19160817,1800,  , HU,22.8,89.4,110,-999,
AL061916,UNNAMED,19160818,0,  , HU,23.7,91.2,115,-999,
AL061916,UNNAMED,19160818,600,  , HU,24.6,93,115,-999,
AL061916,UNNAMED,19160818,1200,  , HU,25.5,94.7,115,-999,
AL061916,UNNAMED,19160818,1800,  , HU,26.4,96.3,115,932,
AL061916,UNNAMED,19160818,2200, L, HU,27,97.4,115,932,
AL061916,UNNAMED,19160819,0,  , HU,27.2,97.8,90,940,
AL061916,UNNAMED,19160819,600,  , TS,28.1,99.3,60,-999,
AL061916,UNNAMED,19160819,1200,  , TS,29.1,100.7,40,-999,
AL061916,UNNAMED,19160819,1800,  , TD,30.1,101.7,30,-999,
AL061916,UNNAMED,19160820,0,  , TD,31.2,102.5,25,-999,
AL071916,UNNAMED,19160821,600,  , TS,16,60.3,55,-999,
AL071916,UNNAMED,19160821,1200,  , HU,16.5,61.5,65,-999,
AL071916,UNNAMED,19160821,1800,  , HU,17,62.7,75,-999,
AL071916,UNNAMED,19160822,0,  , HU,17.4,63.9,85,-999,
AL071916,UNNAMED,19160822,600,  , HU,17.8,65.2,95,-999,
AL071916,UNNAMED,19160822,1200,  , HU,18.2,66.5,75,-999,
AL071916,UNNAMED,19160822,1800,  , HU,18.6,68,65,-999,
AL071916,UNNAMED,19160823,0,  , TS,19,69.7,60,-999,
AL071916,UNNAMED,19160823,600,  , TS,19.5,71.4,55,-999,
AL071916,UNNAMED,19160823,1200,  , TS,20,72.9,45,-999,
AL071916,UNNAMED,19160823,1800,  , TS,20.7,74.1,45,-999,
AL071916,UNNAMED,19160824,0,  , TS,21.5,75.2,40,-999,
AL071916,UNNAMED,19160824,600,  , TS,22.2,76.2,40,-999,
AL071916,UNNAMED,19160824,1200,  , TS,23,77.2,35,-999,
AL071916,UNNAMED,19160824,1800,  , TS,23.7,78.2,35,-999,
AL071916,UNNAMED,19160825,0,  , TS,24.4,79.2,40,-999,
AL071916,UNNAMED,19160825,600,  , TS,25.2,80.1,40,-999,
AL071916,UNNAMED,19160825,800, L, TS,25.6,80.3,40,-999,
AL071916,UNNAMED,19160825,1200,  , TS,26,80.5,40,-999,
AL071916,UNNAMED,19160825,1800,  , TS,26.9,80.7,35,-999,
AL071916,UNNAMED,19160826,0,  , TD,27.9,80.8,30,-999,
AL071916,UNNAMED,19160826,600,  , TD,29,80.8,30,-999,
AL081916,UNNAMED,19160827,600,  , TS,14,47.6,60,-999,
AL081916,UNNAMED,19160827,1200,  , TS,14,49.3,60,-999,
AL081916,UNNAMED,19160827,1800,  , HU,14.3,51.2,65,-999,
AL081916,UNNAMED,19160828,0,  , HU,14.7,53.2,65,-999,
AL081916,UNNAMED,19160828,600,  , HU,15.1,55.2,70,-999,
AL081916,UNNAMED,19160828,1200,  , HU,15.3,57.2,70,-999,
AL081916,UNNAMED,19160828,1800,  , HU,15.4,59.4,70,-999,
AL081916,UNNAMED,19160829,0,  , HU,15.5,61.6,70,986,
AL081916,UNNAMED,19160829,600,  , HU,15.6,63.8,70,-999,
AL081916,UNNAMED,19160829,1200,  , HU,15.6,66,70,-999,
AL081916,UNNAMED,19160829,1800,  , HU,15.7,68.1,70,-999,
AL081916,UNNAMED,19160830,0,  , HU,15.9,70.2,70,-999,
AL081916,UNNAMED,19160830,600,  , HU,16,72.2,65,-999,
AL081916,UNNAMED,19160830,1200,  , TS,16.2,74.2,60,-999,
AL081916,UNNAMED,19160830,1800,  , TS,16.6,76.2,55,-999,
AL081916,UNNAMED,19160831,0,  , TS,16.8,78.2,50,-999,
AL081916,UNNAMED,19160831,600,  , TS,17,80.1,45,-999,
AL081916,UNNAMED,19160831,1200,  , TS,17.4,82,40,-999,
AL081916,UNNAMED,19160831,1800,  , TS,17.7,83.2,40,-999,
AL081916,UNNAMED,19160901,0,  , TS,18,84.3,40,-999,
AL081916,UNNAMED,19160901,600,  , TS,18.1,85.4,45,-999,
AL081916,UNNAMED,19160901,1200,  , TS,18.2,86.5,50,-999,
AL081916,UNNAMED,19160901,1800,  , TS,18.1,87.6,50,-999,
AL081916,UNNAMED,19160902,0,  , TS,17.9,88.7,40,-999,
AL081916,UNNAMED,19160902,600,  , TS,17.5,89.8,35,-999,
AL081916,UNNAMED,19160902,1200,  , TD,17,91,30,-999,
AL091916,UNNAMED,19160904,1200,  , TS,24.2,75.5,35,-999,
AL091916,UNNAMED,19160904,1800,  , TS,25.9,76.5,35,-999,
AL091916,UNNAMED,19160905,0,  , TS,27.5,77.4,40,-999,
AL091916,UNNAMED,19160905,600,  , TS,29,78.1,40,-999,
AL091916,UNNAMED,19160905,1200,  , TS,30.5,78.5,45,-999,
AL091916,UNNAMED,19160905,1800,  , TS,31.7,78.6,45,-999,
AL091916,UNNAMED,19160906,0,  , TS,32.8,78.5,45,-999,
AL091916,UNNAMED,19160906,600, L, TS,33.9,78.3,45,-999,
AL091916,UNNAMED,19160906,1200,  , TS,35,78.1,35,-999,
AL091916,UNNAMED,19160906,1800,  , TD,35.9,77.7,30,-999,
AL091916,UNNAMED,19160907,0,  , TD,36.5,77,25,-999,
AL101916,UNNAMED,19160913,1200,  , TD,20.5,56,30,-999,
AL101916,UNNAMED,19160913,1800,  , TD,20.7,57.2,30,-999,
AL101916,UNNAMED,19160914,0,  , TD,20.8,58.4,30,-999,
AL101916,UNNAMED,19160914,600,  , TS,20.9,59.6,35,-999,
AL101916,UNNAMED,19160914,1200,  , TS,21,60.7,35,-999,
AL101916,UNNAMED,19160914,1800,  , TS,21.1,61.6,35,-999,
AL101916,UNNAMED,19160915,0,  , TS,21.2,62.5,35,-999,
AL101916,UNNAMED,19160915,600,  , TS,21.3,63.4,40,-999,
AL101916,UNNAMED,19160915,1200,  , TS,21.5,64,40,-999,
AL101916,UNNAMED,19160915,1800,  , TS,22,64.1,40,-999,
AL101916,UNNAMED,19160916,0,  , TS,22.7,63.9,40,-999,
AL101916,UNNAMED,19160916,600,  , TS,23.7,63.5,40,-999,
AL101916,UNNAMED,19160916,1200,  , TS,24.8,63,40,-999,
AL101916,UNNAMED,19160916,1800,  , TS,26,62.5,40,-999,
AL101916,UNNAMED,19160917,0,  , TS,27.2,62,45,-999,
AL101916,UNNAMED,19160917,600,  , TS,28.5,61.5,50,-999,
AL101916,UNNAMED,19160917,1200,  , TS,29.7,61,55,-999,
AL101916,UNNAMED,19160917,1800,  , TS,30.7,60.1,60,-999,
AL101916,UNNAMED,19160918,0,  , HU,31.7,58.9,65,-999,
AL101916,UNNAMED,19160918,600,  , HU,32.7,57.4,70,-999,
AL101916,UNNAMED,19160918,1200,  , HU,33.7,55.9,75,-999,
AL101916,UNNAMED,19160918,1800,  , HU,34.6,54.6,75,-999,
AL101916,UNNAMED,19160919,0,  , HU,35.4,53.2,75,-999,
AL101916,UNNAMED,19160919,600,  , HU,36.2,51.9,75,-999,
AL101916,UNNAMED,19160919,1200,  , HU,37,50.5,70,-999,
AL101916,UNNAMED,19160919,1800,  , HU,37.6,49,70,-999,
AL101916,UNNAMED,19160920,0,  , HU,38,47.5,70,-999,
AL101916,UNNAMED,19160920,600,  , HU,38.3,46,65,-999,
AL101916,UNNAMED,19160920,1200,  , HU,38.6,44.5,65,-999,
AL101916,UNNAMED,19160920,1800,  , TS,38.7,43.1,60,-999,
AL101916,UNNAMED,19160921,0,  , TS,38.7,41.8,50,-999,
AL101916,UNNAMED,19160921,600,  , TS,38.7,40.6,40,-999,
AL101916,UNNAMED,19160921,1200,  , TS,38.7,39.5,35,-999,
AL101916,UNNAMED,19160921,1800,  , TD,38.7,38.5,30,-999,
AL101916,UNNAMED,19160922,0,  , EX,38.7,37.5,25,-999,
AL111916,UNNAMED,19160917,1200,  , TS,13,45.5,35,-999,
AL111916,UNNAMED,19160917,1800,  , TS,13.5,46.7,35,-999,
AL111916,UNNAMED,19160918,0,  , TS,14,47.7,40,-999,
AL111916,UNNAMED,19160918,600,  , TS,14.5,48.8,45,-999,
AL111916,UNNAMED,19160918,1200,  , TS,15,50,50,-999,
AL111916,UNNAMED,19160918,1800,  , TS,15.5,51.3,50,-999,
AL111916,UNNAMED,19160919,0,  , TS,16.1,52.5,55,-999,
AL111916,UNNAMED,19160919,600,  , TS,16.8,53.8,55,-999,
AL111916,UNNAMED,19160919,1200,  , TS,17.5,55,60,-999,
AL111916,UNNAMED,19160919,1800,  , HU,18.1,56.3,65,-999,
AL111916,UNNAMED,19160920,0,  , HU,18.7,57.7,70,-999,
AL111916,UNNAMED,19160920,600,  , HU,19.3,59.2,75,-999,
AL111916,UNNAMED,19160920,1200,  , HU,20,60.7,80,-999,
AL111916,UNNAMED,19160920,1800,  , HU,20.7,62.1,80,-999,
AL111916,UNNAMED,19160921,0,  , HU,21.3,63.4,85,-999,
AL111916,UNNAMED,19160921,600,  , HU,21.9,64.6,85,-999,
AL111916,UNNAMED,19160921,1200,  , HU,22.5,65.5,90,-999,
AL111916,UNNAMED,19160921,1800,  , HU,23.2,66.2,90,-999,
AL111916,UNNAMED,19160922,0,  , HU,24,66.7,95,-999,
AL111916,UNNAMED,19160922,600,  , HU,24.9,67.1,100,-999,
AL111916,UNNAMED,19160922,1200,  , HU,25.8,67.5,105,-999,
AL111916,UNNAMED,19160922,1800,  , HU,26.8,67.7,105,-999,
